design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Shorter series,35,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4765279180702102,1.4672043902935343,1.3311185556512939,2.3434232108403794,0.001472850414299333,1.465731539879235,70,0.12984837930162504,0.8965748900241989,0.8966306299692621,0.8443393841641622
Shorter series,36,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3135545236082806,1.5073528659963966,,,0.001396097102279895,1.5059567688941167,70,0.04999999999999782,1.0,1.0,1.0
Shorter series,36,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3011805278668536,1.4510737868145605,1.4334429620790166,2.0723661948172114,0.0011855385765605735,1.4498882482379998,70,0.21723341002054194,0.962663633412317,0.96276883784832,0.8491806011376507
Shorter series,36,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3550846271623755,1.4512334977730497,1.4805639864492264,2.113830330441473,0.0011855385765605735,1.4500479591964892,70,0.07687215926352259,0.9627695880046968,0.9628748906658964,0.8491806011376507
Shorter series,36,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.345588671751062,1.456037804821416,1.5039320329412298,2.2632613543409486,0.0011855385765605735,1.4548522662448555,70,0.09468660746057153,0.9659568357664812,0.9660650931654637,0.8491806011376507
Shorter series,36,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.207511922521325,1.3360463426759104,1.31557322316399,2.0057889988383266,0.0011855385765605858,1.33486080409935,70,0.1303202351294249,0.886352739836237,0.8863872002644476,0.8491806011376595
Shorter series,37,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6023301399389958,1.6622406166113481,,,0.0013528913841763686,1.6608877252271714,70,0.04999999999999745,1.0,1.0,1.0
Shorter series,37,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.573186673129919,1.653638285764785,1.5613717475895075,2.285238197423821,0.0012329556732043642,1.6524053300915809,70,0.21689325189314484,0.9948248582301521,0.9948928545820698,0.9113486031659367
Shorter series,37,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5603454786792101,1.714463396335422,1.6538976983715896,2.4857388543756627,0.0012329556732043642,1.7132304406622179,70,0.09791451172566785,1.0314171000288368,1.0315149029281236,0.9113486031659367
Shorter series,37,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4440682168866503,1.6871225706725401,1.6078656664018742,2.6785890817820146,0.0012329556732043642,1.6858896149993357,70,0.10019445521518616,1.014968924361815,1.0150533292482156,0.9113486031659367
Shorter series,37,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4000852148071652,1.5034283337882695,1.3669203270629082,2.2371785475860606,0.0012329556732043878,1.502195378115065,70,0.1352771502465695,0.9044589085141992,0.9044532964500048,0.9113486031659542
Shorter series,38,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6665930943936913,1.3631708823835698,,,0.0013626417617225077,1.3618082406218472,70,0.0499999999999973,1.0,1.0,1.0
Shorter series,38,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6958812955536193,1.3830850152067848,1.2805331527501516,2.0892480968555627,0.0011828993106101603,1.3819021158961748,70,0.06330349667987281,1.0146086841206543,1.0147552898234424,0.8680926593023716
Shorter series,38,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.780638849918359,1.4007241096074208,1.2679236819665474,2.2792563514616964,0.0011828993106101603,1.399541210296811,70,0.08368852776149956,1.0275484370368793,1.0277079904126103,0.8680926593023716
Shorter series,38,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6420687650370382,1.300037785649835,1.1909454312601895,2.1377993988999,0.0011828993106101603,1.2988548863392246,70,0.08924067690107891,0.9536865865097239,0.9537722328263515,0.8680926593023716
Shorter series,38,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,0.001,1.521837282656438,1.22186203705652,1.1561068748190118,1.937613316410472,0.00118205455126654,1.2206799825052534,70,0.12110824898526455,0.8963381281443128,0.8963670112231441,0.8674727169467576
Shorter series,39,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.5198420016081056,1.2270262270555392,,,0.0018031299098377601,1.2252230971457017,70,0.04999999999999753,1.0,1.0,1.0
Shorter series,39,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.523154698143242,1.309809150129115,1.2122369177682488,1.9728682500414187,0.0014989976397977696,1.3083101524893166,70,0.14602533981239305,1.0674663028778346,1.067813817366956,0.8313309161027919
Shorter series,39,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5939095316220948,1.318345793264251,1.1764871652634765,1.9159285260574395,0.0014989976397977696,1.3168467956244536,70,0.0750424744376059,1.074423483536981,1.0747812367332936,0.8313309161027919
Shorter series,39,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.421065341936485,1.241318714246687,1.1113309263432116,1.8812410018536827,0.0014989976397977696,1.2398197166068896,70,0.08682041796909354,1.011648069842358,1.0119134380466648,0.8313309161027919
Shorter series,39,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3481992150123965,1.1408562727439011,1.0464427035069832,1.7300649622694266,0.0014989976397977642,1.1393572751041035,70,0.11349817944322371,0.9297733394677163,0.9299182146976885,0.8313309161027889
Shorter series,40,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3977546112947112,1.5307556842824812,,,0.0016765264630576758,1.5290791578194236,70,0.049999999999998386,1.0,1.0,1.0
Shorter series,40,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4018572093058903,1.48674039536556,1.4709864003035742,2.163392535959171,0.0014152960012664244,1.4853250993642935,70,1.0000000948234173e-08,0.9712460392152307,0.9713853542301063,0.8441835142197427
Shorter series,40,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.478765614243466,1.5891000395630674,1.529701620880671,2.3641261266464024,0.0014152960012664244,1.587684743561801,70,0.08134648064900052,1.0381147402421271,1.0383273720282429,0.8441835142197427
Shorter series,40,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4490591116902665,1.5126182298791602,1.4364008215171566,2.3705552526013425,0.0014152960012664244,1.5112029338778943,70,0.088588441581625,0.9881513068417429,0.9883091572793248,0.8441835142197427
Shorter series,40,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2850161359302112,1.3803401475042254,1.3362667590480395,2.0496231134412826,0.0014152960012663851,1.3789248515029586,70,0.11984795643140504,0.9017377244960153,0.9018008285911138,0.8441835142197193
Shorter series,41,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.5864021956575587,1.6686603984880075,,,0.0017580971234122127,1.6669023013645954,70,0.049999999999998504,1.0,1.0,1.0
Shorter series,41,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5880207673613205,1.563220055129594,1.4855282475629124,2.094332237496857,0.001543745230249699,1.5616763098993443,70,0.219463043211506,0.9368113826792113,0.9368733300211364,0.878077331275938
Shorter series,41,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6910591724128388,1.5761607962087385,1.4588607357371584,2.265714301964979,0.001543745230249699,1.574617050978489,70,0.06615036985980025,0.9445665502920283,0.9446366770802597,0.878077331275938
Shorter series,41,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7018166608072005,1.5510165763339725,1.4299991875436113,2.205393869767272,0.001543745230249699,1.5494728311037225,70,0.09263954470725543,0.9294980439035807,0.9295522778001204,0.878077331275938
Shorter series,41,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.477627045385193,1.437351308163347,1.3635050801942228,2.1147794678627494,0.001543745230249698,1.4358075629330975,70,0.12283697938631274,0.8613803680279989,0.8613627575879438,0.8780773312759373
Shorter series,42,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.7268821410977169,1.6568024397264156,,,0.0015699851732998143,1.6552324545531159,70,0.04999999999999835,1.0,1.0,1.0
Shorter series,42,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7157024595179948,1.6693572999988986,1.5765940195063421,2.336612472762104,0.0013840966945691618,1.667973203304329,70,0.27443015004153376,1.0075777654423035,1.007697256488759,0.8815985769216216
Shorter series,42,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8095080285544185,1.6494542271960215,1.5083248599329613,2.4682691141568323,0.0013840966945691618,1.6480701305014522,70,0.0894989936099661,0.9955648227246651,0.9956729195153454,0.8815985769216216
Shorter series,42,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7898127673412205,1.5976000586936159,1.5280895123266593,2.4888591528319406,0.0013840966945691618,1.5962159619990466,70,0.09044017955322312,0.9642670848296339,0.9643454957690504,0.8815985769216216
Shorter series,42,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5905005536876478,1.4769791863415074,1.3931584784064412,2.196594649449238,0.0013840966945691208,1.4755950896469379,70,0.1352778594434013,0.8914636717853928,0.8914730288111243,0.8815985769215955
Shorter series,43,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.372766160971659,1.545572604435087,,,0.001586990372718651,1.5439856140623682,70,0.04999999999999769,1.0,1.0,1.0
Shorter series,43,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,0.01,1.468505162612015,1.5148018578435138,1.3951614394015874,2.246430227204658,0.0013379340562867752,1.5134639237872267,70,0.0565776754676356,0.9800910377789596,0.9802318816981487,0.8430637509128547
Shorter series,43,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4880115411718833,1.5068076469390768,1.3911371149076386,2.4073091875304917,0.0013223012661056817,1.505485345672971,70,0.08661498388559029,0.9749187081960611,0.9750643606787893,0.8332131617411552
Shorter series,43,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5351911894850534,1.4693441513075307,1.3032056715000446,2.4094593210885136,0.0013223012661056817,1.4680218500414253,70,0.09492767707748591,0.9506794744492653,0.9508002125608701,0.8332131617411552
Shorter series,43,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3238427248117586,1.3566227343749093,1.2810405986408653,2.091733876533956,0.0013223012661057719,1.3553004331088037,70,0.10918987851244402,0.8777476583642995,0.8777934332839303,0.8332131617412121
Shorter series,44,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.473359064340816,1.4627380424595464,,,0.0017898296006392486,1.4609482128589073,70,0.0499999999999987,1.0,1.0,1.0
Shorter series,44,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0001,1.4998342689745885,1.4427573463024654,1.2824721521993219,2.18334690238146,0.0015230553404792712,1.4412342909619862,70,0.13157618948428168,0.9863402088568887,0.9865060775437459,0.8509499116202474
Shorter series,44,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.465093758168169,1.4681486897154261,1.2966994990372145,2.3998716597918253,0.0015229327432927178,1.4666257569721335,70,0.08862247932518817,1.0036989858052654,1.003886204906686,0.8508814150513507
Shorter series,44,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4874898328770385,1.5110056160789214,1.3084217494497477,2.3755501569637265,0.0015229327432927178,1.509482683335629,70,0.09276869440318952,1.03299809823652,1.0332212121206852,0.8508814150513507
Shorter series,44,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3700746837561053,1.3272864542998195,1.1048893054609528,2.104913913528509,0.0015229327432927083,1.3257635215565269,70,0.1256588830336962,0.9073986016443727,0.9074678416986187,0.8508814150513454
Shorter series,45,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3111581232629668,1.3501298110474984,,,0.0013691669411870504,1.3487606441063114,70,0.049999999999998795,1.0,1.0,1.0
Shorter series,45,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2688206145953733,1.2728412509247093,1.14766083276824,1.8655378775526092,0.0012008647462087403,1.2716403861785008,70,0.11676388116406379,0.9427547192200543,0.9428213906857354,0.877076936408942
Shorter series,45,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3077205344030756,1.3408801590187513,1.2319987679667868,1.972991195724945,0.0012008647462087403,1.3396792942725426,70,0.07929049155429013,0.9931490646654408,0.9932668929261456,0.877076936408942
Shorter series,45,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2222534915741623,1.30543175051423,1.174417007563417,2.135012549299921,0.0012008647462087403,1.3042308857680214,70,0.09638770823090029,0.9668935089296419,0.9669846843968409,0.877076936408942
Shorter series,45,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.156813254469012,1.1874588559527017,1.0265634062182065,1.7786216613142738,0.001200864746208784,1.1862579912064926,70,0.13677832369584078,0.8795145816619008,0.8795170561879102,0.877076936408974
Shorter series,46,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.914737811223199,1.5386014879596395,,,0.0015401623922972028,1.5370613255673418,70,0.04999999999999847,1.0,1.0,1.0
Shorter series,46,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8452399024252126,1.6446121441409838,1.6020172351154511,2.320485494447499,0.0013112810619701166,1.6433008630790134,70,0.22473293196556662,1.0689006588196703,1.0691186068795646,0.8513914302337287
Shorter series,46,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8656937461478655,1.7067155893795771,1.6683974761666924,2.5571745356126625,0.0013112810619701166,1.7054043083176071,70,0.09182181228198268,1.1092642264650843,1.109522619527317,0.8513914302337287
Shorter series,46,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7681581739444194,1.697475517595075,1.599978000661583,2.7740206359432484,0.0013112810619701166,1.6961642365331053,70,0.10016189173688944,1.1032587261085525,1.1035111015541539,0.8513914302337287
Shorter series,46,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6725359312100352,1.4590336780285322,1.426681665863563,2.2524267523187165,0.0013112810619701337,1.4577223969665623,70,0.13893256992558398,0.9482856278550574,0.9483827175395915,0.8513914302337398
Shorter series,47,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.7136228382754481,1.4334422091052736,,,0.0017725178621796703,1.4316696912430937,70,0.04999999999999868,1.0,1.0,1.0
Shorter series,47,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,0.01,1.6148872603737594,1.4898242052617,1.3771233027791534,2.2688686873781583,0.0015042773191853778,1.4883199279425148,70,9.999999730921456e-09,1.039333288637858,1.039569348325194,0.8486669450741465
Shorter series,47,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.67269648918001,1.5079791972402266,1.3659410404436065,2.468824947312982,0.0014895164424874616,1.5064896807977393,70,0.10267829267670467,1.0519986000562083,1.0522606506321166,0.8403393129453708
Shorter series,47,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5735744330673527,1.3413028075506002,1.178242087948942,2.23040369366571,0.0014895164424874616,1.339813291108113,70,0.09740190293445995,0.9357215791683816,0.9358396697947672,0.8403393129453708
Shorter series,47,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4556950387528036,1.2706322937217567,1.0921095668306462,2.1489182846991093,0.0014895164424874804,1.2691427772792694,70,0.11378978443956782,0.8864203144365759,0.8864773662822287,0.8403393129453814
Shorter series,48,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.814365641061211,1.6281898233681946,,,0.001576576805306338,1.6266132465628884,70,0.049999999999997394,1.0,1.0,1.0
Shorter series,48,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6640258507240024,1.656603898289217,1.4971641605305939,2.5027793723890084,0.0014149093777657315,1.6551889889114513,70,9.99999933804871e-09,1.0174513281640853,1.0175676316475013,0.89745667512266
Shorter series,48,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.8956241304039068,1.776430981639681,1.6843005107390927,2.5925922559845898,0.0014149093777657315,1.7750160722619155,70,0.06973553373194631,1.0910466065712312,1.0912342414600456,0.89745667512266
Shorter series,48,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.899419352238964,1.7560857627064697,1.643851005891738,2.8682665369658666,0.0014149093777657315,1.7546708533287037,70,0.08973711866741545,1.0785510003211418,1.0787265239825183,0.89745667512266
Shorter series,48,200,8,0.7,0.35,90,130,200,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5740896724701987,1.51531950750391,1.3792743826141884,2.3660109646012435,0.0014149093777657473,1.5139045981261443,70,0.12258226487308908,0.930677422101317,0.9307096209409933,0.8974566751226701
Shorter series,49,200,8,0.7,0.35,90,130,200,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6896249333908444,1.5458115861020942,,,0.0014824921701040085,1.5443290939319905,70,0.04999999999999846,1.0,1.0,1.0
Shorter series,49,200,8,0.7,0.35,90,130,200,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6017825221117252,1.5339370064121833,1.5150790233784583,2.122802673280504,0.0011948723199833565,1.5327421340921996,70,0.1068476149928785,0.9923182231284384,0.9924970915297014,0.805988958376439
Shorter series,49,200,8,0.7,0.35,90,130,200,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6285762486199835,1.5964015311640358,1.5671175164937627,2.2834548568139645,0.0011948723199833565,1.5952066588440525,70,0.09898282152142436,1.032727109511133,1.0329447687749789,0.805988958376439
Shorter series,49,200,8,0.7,0.35,90,130,200,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.52977923121743,1.4748570767633773,1.3510658197223009,2.2795388881796095,0.0011948723199833565,1.4736622044433938,70,0.09552780127911648,0.9540988630330847,0.9542410424266029,0.805988958376439
